"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","DINE IN"
"Beverages"
"DESSERTS"
"000000000000115","Mango Cream","3","0","75000","0","0","75000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","Food"
"Appetizer"
"000000000000256","Cakwe Mayo Abon","7","0","133000","0","0","133000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000260","Lumpia Buah Udang","6","0","210000","0","0","210000","0","0","0","Total -","Appetizer","13","0","343000","0","0","343000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","BEANCURD & EGG"
"000000000000075","Tahu Home Dgg Kpting","21","0","819000","0","0","819000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000076","Tahu Home Jamur S","104","1","4056000","19500","0","4036500","2","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000077","Mun Tahu Udang","5","0","195000","0","0","195000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000078","Mapo Tahu","18","0","702000","0","0","702000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000079","Sapo Tahu Seafood","11","0","495000","0","0","495000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000080","Tahu Grg Lada Garam","4","0","116000","0","0","116000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000081","Tahu GrgTelur Asin","6","0","192000","0","0","192000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000082","Fu Yung Hai","28","0","812000","0","0","812000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000163","Omelet Udang","27","0","1053000","0","0","1053000","1","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000269","Tahu Homemade Ayam","2","0","110000","0","0","110000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000270","Tahu Homemade Udang","8","0","552000","0","138000","552000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000276","Omelet Pare","8","0","280000","0","0","280000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000277","Omelet Kepiting","12","0","468000","0","0","468000","0","0","0","Total -","BEANCURD & EGG","254","3","9850000","19500","138000","9830500","5","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","BEEF"
"000000000000055","Sapi Lada Hitam","12","0","708000","0","0","708000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000056","Sapi Tumis Sichuan","9","0","531000","0","59000","531000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000057","Brokoli Sapi Sichuan","7","0","385000","0","0","385000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000058","Buncis Sapi Sichuan","125","2","4875000","0","117000","4875000","2","0","0","Total -","BEEF","153","2","6499000","0","176000","6499000","3","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","CHICKEN"
"000000000000060","Ayam Pang Hkg 1 Ekor","1","0","89000","0","0","89000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000061","Ayam Pang Hkg 1/2 E","11","0","539000","0","0","539000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000062","Ayam Pang Hkg 1/4 E","7","0","203000","0","29000","203000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000063","Ayam Kampung  1 Ekor","1","0","129000","0","0","129000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000064","Ayam Kampung 1/2 Ekr","9","0","621000","0","0","621000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000065","Ayam Kmpung  1/4 Ekr","7","0","245000","0","35000","245000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000066","Ayam Goreng Terasi","91","1","4095000","0","270000","4095000","2","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
